episode,score
121,17.98799959793687
122,16.821499624010176
123,18.272499591577798
124,18.194999593310058
125,18.160999594070017
126,20.07799955122173
127,20.04449955197051
128,17.550499607715757
129,18.727499581407756
130,18.558999585174025
131,19.937499554362148
132,22.97249948652461
133,19.826499556843192
134,18.868999578244985
135,20.039999552071095
136,18.086499595735223
137,21.226499525550754
138,21.236499525327236
139,19.293999568745495
140,18.971999575942753
141,21.014999530278146
142,19.733999558910728
143,21.26499952469021
144,22.17549950433895
145,20.168499549198895
146,20.951499531697483
147,20.64499953854829
148,19.125999572500586
149,18.45799958743155
150,20.497999541833998
151,21.397499521728605
152,22.196999503858386
153,19.797499557491392
154,20.50199954174459
155,20.30849954606965
156,21.89349951064214
157,21.83899951186031
158,21.346999522857367
159,22.09299950618297
160,22.13049950534478
161,19.66999956034124
162,21.755499513726683
163,22.203999503701926
164,20.849999533966184
165,18.648999583162368
166,22.372499499935657
167,17.911499599646778
168,18.45549958748743
169,20.20149954846129
170,19.592999562062325
171,21.394999521784484
172,23.24849948035553
173,22.929499487485735
174,20.646499538514764
175,21.44149952074513
176,22.145999504998326
177,21.767999513447286
178,21.288499524164944
179,20.531999541074036
180,21.04049952970818
181,21.180499526578934
182,18.94499957654625
183,21.963999509066344
184,21.298499523941427
185,20.935999532043933
186,19.233499570097774
187,20.379999544471502
188,22.33449950078502
189,21.601999517157672
190,20.51149954153225
191,21.881499510910363
192,21.964499509055166
193,22.330999500863253
194,22.33649950074032
195,21.846499511692674
196,22.8789994886145
197,20.497999541833998
198,21.240999525226652
199,22.731999491900204
200,23.003999485820533
201,20.713499537017196
202,20.337999545410277
203,21.482999519817533
204,20.67649953784421
205,19.881499555613846
206,20.331499545555562
207,21.525499518867584
208,22.645499493833633
209,21.59299951735884
210,22.155999504774808
211,18.515499586146326
212,19.684999560005963
213,20.127499550115317
214,20.632999538816513
215,19.091499573271722
216,20.897499532904476
217,20.808999534882606
218,19.612499561626464
219,20.39549954412505
220,20.034499552194028
221,20.3094995460473
222,20.738499536458402
223,18.132499594707042
224,18.822999579273166
225,21.838499511871486
226,20.181499548908324
227,19.597999561950566
228,18.696999582089482
229,19.704999559558928
230,20.79149953527376
231,20.24199954755604
232,20.504999541677535
233,19.326999568007885
234,18.51249958621338
235,20.019499552529304
236,18.601499584224076
237,18.8174995793961
238,18.674499582592397
239,18.445499587710948
240,19.11949957264587
241,20.16899954918772
242,22.579499495308845
243,19.601499561872334
244,18.65449958303943
245,21.41149952141568
246,18.393499588873237
247,18.207999593019487
248,15.902499644551426
249,17.524999608285725
250,19.848999556340278
251,18.116999595053493
252,20.070499551389368
253,18.530999585799872
254,17.854499600920825
255,18.67349958261475
256,18.32599959038198
257,17.192999615706505
258,17.69399960450828
259,19.633499561157077
260,20.81949953464791
261,20.468999542482198
262,18.29699959103018
263,18.439499587845056
264,19.384999566711485
265,17.9429995989427
266,20.838499534223228
267,19.20999957062304
268,19.838999556563795
269,19.166999571584164
270,21.174499526713042
271,22.5619994957
272,21.052499529439956
273,19.36499956715852
274,17.55099960770458
275,15.979999642819166
276,20.330999545566737
277,20.0359995521605
278,19.536499563325197
279,21.562499518040568
280,20.242999547533692
281,20.72849953668192
282,20.402499543968588
283,19.045999574288725
284,19.72599955908954
285,19.79849955746904
286,20.344499545264988
287,17.594499606732278
288,19.0329995745793
289,17.174999616108835
290,17.428499610442667
291,20.684499537665396
292,19.566499562654645
293,20.660999538190662
294,20.66899953801185
295,20.75249953614548
296,17.37899961154908
297,16.472499631810933
298,20.031499552261085
299,20.303999546170235
300,19.996499553043396
301,20.919499532412736
302,18.454999587498605
303,18.896499577630312
304,16.298499635700136
305,18.425499588157983
306,18.41449958840385
307,19.66649956041947
308,17.744999603368342
309,18.23399959243834
310,16.109499639924614
311,16.923999621719123
312,18.87099957820028
313,16.950999621115624
314,17.886999600194393
315,19.199999570846558
316,17.155499616544695
317,17.783999602496625
318,17.84399960115552
319,17.463499609660357
320,17.784499602485447
321,19.184999571181834
322,19.28249956900254
323,19.26449956940487
324,19.52849956350401
325,19.394999566487968
326,18.48949958672747
327,20.208499548304825
328,20.534499541018157
329,21.024499530065803
330,21.243999525159598
331,19.41799956597388
332,17.577999607101084
333,17.497499608900398
334,18.94249957660213
335,21.768999513424934
336,19.86149955606088
337,20.439999543130398
338,19.166999571584164
339,18.94499957654625
340,18.13849959457293
341,19.515499563794585
342,19.774999557994306
343,21.56749951792881
344,20.315999545902013
345,20.632499538827688
346,17.573499607201665
347,19.715999559313058
348,18.754499580804257
349,19.40249956632033
350,18.258999591879547
351,20.760999535955488
352,19.909499554987995
353,20.162499549333006
354,20.648999538458884
355,23.335999478399753
356,20.73449953654781
357,20.66399953812361
358,20.365999544784426
359,19.38449956672266
360,21.72499951440841
361,20.145499549712987
362,22.231999503076075
363,19.463499564956873
364,17.45049960995093
365,19.613999561592937
366,18.796999579854308
367,19.85199955627322
368,18.561499585118145
369,18.471999587118624
370,19.848999556340278
371,18.99899957533926
372,21.022499530110508
373,20.240999547578394
374,21.33749952306971
375,20.971499531250448
376,21.97699950877577
377,21.25399952493608
378,20.988999530859292
379,22.354999500326812
380,20.904499532748012
381,19.600499561894686
382,19.26349956942722
383,18.393999588862062
384,19.130499572400005
385,19.128999572433532
386,21.314999523572624
387,20.113999550417066
388,20.218999548070133
389,19.90149955516681
390,19.22599957026541
391,21.119499527942388
392,20.6244995390065
393,20.8399995341897
394,22.273999502137304
395,19.79849955746904
396,19.384999566711485
397,20.388999544270337
398,19.77299955803901
399,20.249499547388403
400,21.40449952157214
401,19.721499559190125
402,18.44849958764389
403,21.30849952371791
404,19.905999555066227
405,22.372499499935657
406,19.9654995537363
407,22.076999506540595
408,22.313999501243234
409,19.886499555502088
410,20.416999543644486
411,21.119999527931213
412,20.313999545946718
413,18.235999592393636
414,21.736999514140187
415,19.37799956686795
416,20.961499531473965
417,16.88999962247908
418,17.942499598953873
419,17.712499604094774
420,17.878499600384384
421,18.75799958072603
422,18.976999575830995
423,20.405499543901534
424,20.416999543644486
425,20.944999531842768
426,20.910499532613905
427,19.997499553021044
428,20.108999550528825
429,20.552999540604652
430,20.762999535910787
431,22.42749949870631
432,22.262999502383174
433,19.78149955784902
434,19.538499563280492
435,19.57949956236407
436,22.47799949757755
437,21.387999521940948
438,21.322499523404986
439,21.347999522835018
440,21.582499517593533
441,22.05449950704351
442,20.052499551791698
443,19.319499568175523
444,19.343999567627908
445,19.184999571181834
446,17.57149960724637
447,17.07999961823225
448,19.036499574501068
449,16.736499625910074
450,19.521999563649295
451,16.542999630235137
452,19.39749956643209
453,19.418999565951527
454,20.653999538347126
455,19.38899956662208
456,18.367999589443208
457,22.525999496504664
458,19.846499556396157
459,18.254999591968954
460,18.823999579250813
461,20.880499533284457
462,17.88999960012734
463,20.168499549198895
464,18.98799957558513
465,18.574999584816396
466,21.573499517794698
467,21.294499524030833
468,19.198499570880085
469,20.877999533340336
470,18.765999580547213
471,19.11199957281351
472,19.819999556988478
473,19.397999566420914
474,21.56649951795116
475,17.624499606061725
476,19.58649956220761
477,19.622499561402947
478,19.40499956626445
479,15.128499661851674
480,18.628499583620577
481,17.76649960288778
482,22.057499506976455
483,21.892499510664493
484,18.61399958394468
485,20.106999550573526
486,20.026499552372844
487,19.306499568466098
488,20.35199954509735
489,18.476999587006866
490,18.814499579463153
491,21.103999528288842
492,20.78049953551963
493,17.84749960107729
494,16.007499642204493
495,18.566499585006387
496,17.43349961033091
497,17.293999613448978
498,17.191999615728854
499,18.69649958210066
500,17.092499617952853
